actual,pred_raw,pred_raw_se,pred_binary
0.0,0.458440899848938,0.008021682407924845,0
1.0,0.5102202296257019,0.03554028514844151,1
0.0,0.40813709298769635,0.026736609146305743,0
0.0,0.5468956132729849,0.031091904153523992,1
0.0,0.5224161942799886,0.0010427064545097057,1
0.0,0.41136543949445087,0.03063342260537818,0
0.0,0.5069799820582072,0.02382683853658148,1
1.0,0.6080811818440756,0.00805581418930963,1
0.0,0.4249158402283986,0.028680445473547356,0
0.0,0.6236199736595154,0.00710051364644499,1
0.0,0.4246209462483724,0.02659659227243819,0
0.0,0.49257545669873554,0.023768765375302484,0
0.0,0.4716017544269562,0.012049184634338454,0
0.0,0.43103986978530884,0.01587068485734164,0
0.0,0.545616626739502,0.004150466794446662,1
0.0,0.47034602363904315,0.013614384534513555,0
0.0,0.5350486437479655,0.007888067495584832,1
0.0,0.4486163854598999,0.0,0
0.0,0.5061444838841757,0.02353795229192244,1
0.0,0.5405845642089844,0.0038208452802083355,1
0.0,0.5304059187571207,0.002865836739275696,1
0.0,0.49743078152338666,0.005792945217282537,1
0.0,0.4196268518765767,0.03064329153030184,0
0.0,0.39921273787816364,0.04033790933584597,0
0.0,0.4303877254327138,0.01612540924757666,0
1.0,0.4733784894148509,0.016681485895452524,0
0.0,0.3355470399061839,0.0033367628551072576,0
0.0,0.486638347307841,0.015569490910782144,0
0.0,0.3374437193075816,0.04541365527500189,0
0.0,0.3337221344312032,0.04690538156659137,0
0.0,0.3648163974285126,0.039601934688571774,0
1.0,0.5454565485318502,0.03067734737837471,1
0.0,0.4112139344215393,0.02407329771592078,0
0.0,0.4018297990163167,0.04543796641315374,0
1.0,0.4891901711622874,0.022464023486700922,0
0.0,0.3926346997419993,0.0299524086383815,0
0.0,0.45168955127398175,0.012437065081083581,0
0.0,0.5652945637702942,0.004010047273698442,1
0.0,0.48825005690256756,0.024017137238126474,0
0.0,0.5239742000897726,0.012244144446980468,1
0.0,0.6317969361941019,0.007124092147041351,1
0.0,0.38195813695589703,0.028472645945710983,0
0.0,0.4981071750322978,0.032865775034456576,1
0.0,0.45517685015996295,0.0030571643527512004,0
0.0,0.5200928250948588,0.019566850166015018,1
0.0,0.4390861392021179,0.013560074289198979,0
1.0,0.4800944924354553,0.011489911021749923,0
0.0,0.5064160923163096,0.019612028588122207,1
0.0,0.41086434324582416,0.026403691935401777,0
0.0,0.47916868329048157,0.019164027408130224,0
0.0,0.4872310658295949,0.027520378809676678,0
0.0,0.501771608988444,0.01705282425129603,1
0.0,0.5313538610935211,0.03837140113161254,1
0.0,0.39699551463127136,0.04589800844258112,0
0.0,0.4924435019493103,0.025314645158270387,0
0.0,0.4216306308905284,0.029942450231272354,0
0.0,0.5112031698226929,0.033516835815338875,1
0.0,0.5508035123348236,0.026436268247907117,1
0.0,0.3140656550725301,0.002835054868944123,0
0.0,0.5207330187161764,0.02965642622850106,1
0.0,0.612570583820343,0.011465483287003878,1
0.0,0.3733433187007904,0.031512288830974136,0
0.0,0.3965504268805186,0.0458630540849079,0
0.0,0.44975948333740234,0.00046666775432324204,0
0.0,0.4565693438053131,0.003564132740522925,0
0.0,0.3795110285282135,0.034929407879102974,0
1.0,0.4179964065551758,0.027781234144855522,0
0.0,0.3539965748786926,0.0045444277747702586,0
0.0,0.45347610116004944,0.003967941253452887,0
0.0,0.47206642230351764,0.009573437452721552,0
0.0,0.43255386749903363,0.029088299681801752,0
0.0,0.5218811730543772,0.032185361184114775,1
0.0,0.486881156762441,0.020801090183712387,0
1.0,0.48165830969810486,0.010585047054400016,0
0.0,0.5082539916038513,0.02413319160184707,1
0.0,0.43308016657829285,0.01741382721669884,0
0.0,0.5136165022850037,0.034041734544295474,1
0.0,0.47343340516090393,0.012813013283140157,0
0.0,0.4589531123638153,0.0025790853887165074,0
0.0,0.4632635513941447,0.008422333787266294,0
0.0,0.46579615275065106,0.007013610627016145,0
0.0,0.5145883063475291,0.015699143945215138,1
0.0,0.49050474166870117,0.009212208910068034,0
0.0,0.5066264967123667,0.0073273676766062055,1
0.0,0.4139779011408488,0.02943302696259374,0
0.0,0.487822691599528,0.021936299339199914,0
0.0,0.4807380239168803,0.02103537336263956,0
0.0,0.47592594226201373,0.011962219476993496,0
0.0,0.4781397779782613,0.016460846466960638,0
0.0,0.3985873560110728,0.001782298681274781,0
0.0,0.5265264908472697,0.031893306547184974,1
0.0,0.5428944230079651,0.04005425102660607,1
0.0,0.48364947239557904,0.01690019312992089,0
0.0,0.5941518545150757,0.005750150711915113,1
0.0,0.5094208916028341,0.013475143957295386,1
0.0,0.41054490208625793,0.036316630034365284,0
0.0,0.4967780609925588,0.027842031341959353,1
0.0,0.4166945815086365,0.016063877951572627,0
0.0,0.5503215293089548,0.027914910883688106,1
0.0,0.3770195047060649,0.02923013024183217,0
0.0,0.5059470434983572,0.01809271744065908,1
0.0,0.47186246514320374,0.00827238806872948,0
0.0,0.3869267205397288,0.03292480102990326,0
0.0,0.4848085840543111,0.005869912059858636,0
0.0,0.48879610498746234,0.0157590528779511,0
0.0,0.3347390790780385,0.0036666114819593624,0
0.0,0.5071007410685221,0.023812699185542335,1
0.0,0.49673691391944885,0.01603213960291274,1
0.0,0.42805184920628864,0.018860384813280225,0
0.0,0.4967254002888997,0.021199113293529796,1
1.0,0.4535624583562215,0.018207737342485195,0
0.0,0.4597332576910655,0.00091531723249006,0
0.0,0.4545498490333557,0.003989500729432154,0
0.0,0.4397350748380025,0.01052479870642475,0
0.0,0.5785022377967834,0.04191589174711628,1
0.0,0.4764783978462219,0.008023772812889707,0
0.0,0.39657731850941974,0.04898824756987056,0
0.0,0.43268681565920514,0.006863916433086419,0
0.0,0.4892146786053975,0.012188033114611922,0
0.0,0.4201670189698537,0.017086100855965257,0
0.0,0.533186117808024,0.0037879569856106793,1
0.0,0.39850393931070965,0.04091664094273864,0
1.0,0.4579671025276184,0.003817414257507346,0
1.0,0.3898997704188029,0.047941915424705196,0
0.0,0.538493275642395,0.039487659049079776,1
0.0,0.5088224411010742,0.013266733010561159,1
0.0,0.4691316584746043,0.010900280711145537,0
0.0,0.5522247652212778,0.03489019743918904,1
0.0,0.4798422157764435,0.02040636019277116,0
0.0,0.4977174897988637,0.014505036446463341,1
1.0,0.5080499748388926,0.01742179508711397,1
0.0,0.3408811887105306,0.0474181667665524,0
0.0,0.3429696261882782,0.04316839210466349,0
0.0,0.45397130648295086,0.004372274706459097,0
1.0,0.48369375864664715,0.0185563190147181,0
0.0,0.503743847211202,0.03796524375045653,1
0.0,0.492959866921107,0.00721954809077808,0
0.0,0.4849299391110738,0.019917151668562418,0
0.0,0.4172845681508382,0.025582321707101015,0
0.0,0.5145358840624491,0.003686373858296301,1
0.0,0.3972691297531128,0.023119630936384396,0
0.0,0.47411425908406574,0.00852795389156092,0
0.0,0.4851696689923604,0.003205721012858438,0
0.0,0.48471785585085553,0.01944809545594892,0
0.0,0.456520934899648,0.003227018795664259,0
0.0,0.43920164306958515,0.013657854570090108,0
0.0,0.5258595049381256,0.03807227892573455,1
0.0,0.4441982905069987,0.015088265620665467,0
0.0,0.458639532327652,0.017189737033655273,0
0.0,0.48476122816403705,0.01755800942321992,0
0.0,0.5362734198570251,0.031058415846855775,1
0.0,0.5159907341003418,0.027505462653576698,1
0.0,0.5113505323727926,0.01885080116872556,1
0.0,0.4174044926961263,0.036313125039630585,0
0.0,0.3891240954399109,0.02430915246178806,0
0.0,0.4479258457819621,0.005258188909442319,0
0.0,0.2752816677093506,0.0,0
0.0,0.4681088924407959,0.0169573772997318,0
0.0,0.5154913365840912,0.023760750195849924,1
0.0,0.46378488341967267,0.0069638702169571055,0
0.0,0.49431608120600384,0.0373136453261312,0
0.0,0.5031819343566895,0.022276292055336662,1
0.0,0.3563058177630107,0.0424466499547662,0
0.0,0.41394393642743427,0.022756378691055863,0
0.0,0.5044523775577545,0.010521113980949785,1
0.0,0.47460252046585083,0.021217590383885227,0
0.0,0.3568875590960185,0.042074129462398864,0
0.0,0.5215139289697012,0.04684661865620393,1
0.0,0.41099316875139874,0.036543170948789346,0
0.0,0.4112355709075928,0.0364728592043914,0
0.0,0.4670921166737874,0.007542685683139419,0
0.0,0.3781556884447734,0.035767462771906816,0
0.0,0.4688627024491628,0.02107677849055896,0
0.0,0.5145687262217203,0.00906936911760809,1
0.0,0.5513852934042612,0.033897250151198044,1
0.0,0.5141249199708303,0.015564007292753252,1
0.0,0.5031073689460754,0.00020522869120670681,1
0.0,0.5463734269142151,0.0,1
0.0,0.5877074201901754,0.03567591844820507,1
0.0,0.5165528655052185,0.03262108370849437,1
0.0,0.4329764445622762,0.025696843866127556,0
0.0,0.4308831791083018,0.017943027315583653,0
0.0,0.5212652186552683,0.02174164861083196,1
0.0,0.46066200733184814,0.005060944637607837,0
0.0,0.5784175594647726,0.05345847296560529,1
0.0,0.35822372635205585,0.04162683583913363,0
0.0,0.5193147559960684,0.03394942384587062,1
1.0,0.4018230140209198,0.042272594789322146,0
0.0,0.35184837381045025,0.03956652382473563,0
0.0,0.3757624526818593,0.03054155815761934,0
0.0,0.4789365629355113,0.014764358711082715,0
0.0,0.4181479612986247,0.013526184171843172,0
0.0,0.4520968000094096,0.002841746579885769,0
0.0,0.5791003306706747,0.008941472271392482,1
0.0,0.5281790693600973,0.04586616720756886,1
0.0,0.4068967302640279,0.017031977912456562,0
0.0,0.34368141492207843,0.04628407445578026,0
0.0,0.5436726609865824,0.003724062862080187,1
0.0,0.49135369062423706,0.0006489499603736855,0
0.0,0.46944695711135864,0.0,0
0.0,0.4950741032759349,0.005277331074076401,0
0.0,0.3955481747786204,0.02170257075188419,0
0.0,0.5057605902353922,0.009880339594417392,1
0.0,0.5404922664165497,0.031523733865820754,1
0.0,0.5560603439807892,0.0359873053303741,1
0.0,0.5098408261934916,0.009037224571593856,1
0.0,0.4681770900885264,0.01571504171755188,0
0.0,0.508322536945343,0.024400953265281897,1
0.0,0.4492320716381073,0.0005027056594307987,0
0.0,0.34718360503514606,0.0414579296962912,0
0.0,0.3943019509315491,0.04769078777036175,0
1.0,0.45026183128356934,0.004967538279661326,0
0.0,0.587557981411616,0.04646279496450316,1
0.0,0.588253249724706,0.04444290867613195,1
0.0,0.36475234230359393,0.03943942980722299,0
0.0,0.45578733086586,0.005855052405985792,0
0.0,0.5394061605135599,0.0031382096525126423,1
0.0,0.3873998125394185,0.025388876777164688,0
0.0,0.4610860347747803,0.005456604750567853,0
0.0,0.3424381415049235,0.04334708657907412,0
1.0,0.5326325297355652,0.026974797696432202,1
0.0,0.49923160672187805,0.013864236957653696,1
