actual,pred_raw,pred_raw_se,pred_binary
0.0,0.6665376822153727,0.009161875985209393,1
1.0,0.6719626188278198,0.008945693491736854,1
0.0,0.16726012279589972,0.03500842714961809,0
0.0,0.8713147242863973,0.0017278824472485973,1
0.0,0.39357619484265643,0.039648751491083316,0
0.0,0.09432287762562434,0.02281671639113716,0
0.0,0.6890063087145487,0.027973425129833272,1
1.0,0.6915752490361532,0.022121158986821234,1
0.0,0.13307818522055945,0.0425827012553146,0
0.0,0.580570379892985,0.013851503294596466,0
0.0,0.34381575385729474,0.01599652905439228,0
0.0,0.21890157957871756,0.005950754186488331,0
0.0,0.557934840520223,0.03212009472662685,0
0.0,0.11471497267484665,0.02783465790051287,0
0.0,0.7482327818870544,0.008579861157066226,1
0.0,0.30057141184806824,0.030326175720192344,0
0.0,0.1790439337491989,0.025509874932861144,0
0.0,0.49121131499608356,0.03981103298832492,0
0.0,0.2580522944529851,0.019970051845170807,0
0.0,0.16870576639970145,0.0326286424010917,0
0.0,0.31995389858881634,0.083496099341243,0
0.0,0.6038688023885092,0.028750654502558787,0
0.0,0.16911893400053182,0.0986423087275893,0
0.0,0.7916004061698914,0.013641645110096962,1
0.0,0.1071779082218806,0.03971800609609596,0
1.0,0.6919830044110616,0.011803634628886553,1
0.0,0.22655347796777883,0.12357297098971562,0
0.0,0.15558058271805444,0.022947283247520572,0
0.0,0.15944632391134897,0.03776471617033843,0
0.0,0.01703869706640641,0.0015233145241549284,0
0.0,0.46336962779362995,0.02571619110405744,0
1.0,0.7099066178003947,0.007834149996752129,1
0.0,0.1961266646782557,0.037353502630430926,0
0.0,0.1558776100476583,0.022276515272968006,0
1.0,0.6622122923533121,0.059374698880007855,1
0.0,0.017521904781460762,0.0038696958450406002,0
0.0,0.3396459221839905,0.023536116808488335,0
0.0,0.1597480351726214,0.0259857189703613,0
0.0,0.35367798805236816,0.06548381241860535,0
0.0,0.23993951578934988,0.019342616380372293,0
0.0,0.7482664585113525,0.024263235511689088,1
0.0,0.5566203991572062,0.01826249905603703,0
0.0,0.5321747660636902,0.047882986193818956,0
0.0,0.4675187369187673,0.01728850873690272,0
0.0,0.22852162023385367,0.06431220929647684,0
0.0,0.6706375479698181,0.0319618626361373,1
1.0,0.7350922226905823,0.0016903105960243785,1
0.0,0.45979506770769757,0.019549065213755056,0
0.0,0.5002294182777405,0.020943647771462934,0
0.0,0.48800041278203327,0.015043188752686468,0
0.0,0.35613833864529926,0.016085138748289735,0
0.0,0.22466638684272766,0.0022158012658003556,0
0.0,0.4365894595781962,0.024253773253297452,0
0.0,0.06988195578257243,0.003865635115643172,0
0.0,0.7201554775238037,0.009231853844853605,1
0.0,0.12941115101178488,0.014561776027064943,0
0.0,0.41841991742451984,0.03377198900121226,0
0.0,0.47615358233451843,0.02836926731740309,0
0.0,0.15389020989338556,0.030927721723623958,0
0.0,0.5241501530011495,0.024026380463670168,0
0.0,0.675416092077891,0.0003587823533512729,1
0.0,0.06526802231868108,0.005233797550193595,0
0.0,0.07687079161405563,0.007177349858678285,0
0.0,0.5413894255956014,0.008667328776525396,0
0.0,0.2694624016682307,0.02338976566992843,0
0.0,0.10386393467585246,0.027298331474179954,0
1.0,0.23366667330265045,0.038934509621985136,0
0.0,0.03621325952311357,0.005928872996048026,0
0.0,0.24497948586940765,0.06398037121305815,0
0.0,0.8138744632403055,0.02293343825582514,1
0.0,0.03828510331610838,0.005363990075239097,0
0.0,0.7595203518867493,0.020932177257915806,1
0.0,0.15847448259592056,0.019229485012579997,0
1.0,0.50091353058815,0.04118038919349909,0
0.0,0.4053487181663513,0.017127901520302833,0
0.0,0.23729956150054932,0.04334542750838527,0
0.0,0.8471503059069315,0.01232361763476638,1
0.0,0.3843120237191518,0.025996069701963692,0
0.0,0.27665631969769794,0.007108294011438383,0
0.0,0.19735845923423767,0.0228139572573061,0
0.0,0.280311976869901,0.012843003365567315,0
0.0,0.6409564216931661,0.009459441513374758,1
0.0,0.15903495997190475,0.0222952921227383,0
0.0,0.12788091599941254,0.012634953244747525,0
0.0,0.031431494280695915,0.008268220538326859,0
0.0,0.06305644164482753,0.01092308941798805,0
0.0,0.18550031880537668,0.024350576662519184,0
0.0,0.13934747502207756,0.0634035911633316,0
0.0,0.7105146845181783,0.012322872226685407,1
0.0,0.23291486004988352,0.05389181497844795,0
0.0,0.5599068999290466,0.024130275906580047,0
0.0,0.7022581299146017,0.05416277343947422,1
0.0,0.21492141981919607,0.027574257822853505,0
0.0,0.7039570411046346,0.009202276117831825,1
0.0,0.3459286590417226,0.026647310396584235,0
0.0,0.06301267817616463,0.005807134202865759,0
0.0,0.3981363773345947,0.02509044913184541,0
0.0,0.3113957643508911,0.016902413330691726,0
0.0,0.5998288989067078,0.012238427992054272,0
0.0,0.1812648872534434,0.02549665381546136,0
0.0,0.19804721573988596,0.0035888307051148757,0
0.0,0.664526363213857,0.013092645687637473,1
0.0,0.1012417624394099,0.029935950810215047,0
0.0,0.8027538657188416,0.021551790396411964,1
0.0,0.11798547705014546,0.02302383816609084,0
0.0,0.29543572664260864,0.02403390705321601,0
0.0,0.7669432957967123,0.01549470156444737,1
0.0,0.16164948542912802,0.005767722966805266,0
0.0,0.0691423440972964,0.004130162255480073,0
0.0,0.6876112222671509,0.01585445427578163,1
1.0,0.6147076090176901,0.016485155929423578,0
0.0,0.72806849082311,0.046718424605443586,1
0.0,0.24100245038668314,0.021014396222381486,0
0.0,0.12122458219528198,0.02041662925277194,0
0.0,0.736300547917684,0.01454468850433401,1
0.0,0.21673421065012613,0.015390919256245113,0
0.0,0.6697050531705221,0.012248488531905846,1
0.0,0.17478660494089127,0.04047513956987428,0
0.0,0.4395258029301961,0.02175514486785917,0
0.0,0.5599445303281149,0.01917578188553366,0
0.0,0.6961414813995361,0.006844561002601075,1
0.0,0.23579994340737662,0.0559771948601207,0
1.0,0.34592632452646893,0.025200101409894395,0
1.0,0.38353995482126874,0.042271544699576086,0
0.0,0.5392015278339386,0.035411588704590595,0
0.0,0.7662210067113241,0.03120985880884507,1
0.0,0.6666059494018555,0.021155529775339202,1
0.0,0.645101269086202,0.013896690532623861,1
0.0,0.6152076125144958,0.02741807640296265,0
0.0,0.6988895734151205,0.014161770487872784,1
1.0,0.7573845783869425,0.01764195577891815,1
0.0,0.02429639796415965,0.0043006729182316315,0
0.0,0.4110705355803172,0.039798886736701525,0
0.0,0.14683221777280173,0.03723106783517263,0
1.0,0.5595110853513082,0.010363257327500493,0
0.0,0.7554184595743815,0.00909484296948186,1
0.0,0.6451773643493652,0.011543492191887793,1
0.0,0.2597180555264155,0.06930837094212745,0
0.0,0.0803293486436208,0.023774077855278786,0
0.0,0.2790575325489044,0.029216327409669732,0
0.0,0.7115020751953125,0.014390219489998019,1
0.0,0.08997394392887752,0.002836498943708005,0
0.0,0.3874055544535319,0.06400454497269836,0
0.0,0.08982053895791371,0.004653963090364369,0
0.0,0.21092175443967184,0.008973567091337478,0
0.0,0.7231483459472656,0.0326803699266912,1
0.0,0.40690863132476807,0.03464004064461523,0
0.0,0.6744057138760885,0.010940137067728605,1
0.0,0.3395852247873942,0.019354591967214667,0
0.0,0.7617570559183756,0.017519350409102734,1
0.0,0.6802733341852824,0.046531203279913634,1
0.0,0.2989516357580821,0.021310443085255804,0
0.0,0.5445011854171753,0.03313673959316086,0
0.0,0.03972666710615158,0.004845693012769108,0
0.0,0.551730235417684,0.00569148765271533,0
0.0,0.49703794717788696,0.02574284490165437,0
0.0,0.14124085505803427,0.021509559679731203,0
0.0,0.36679406960805255,0.04232685676659501,0
0.0,0.3129371802012126,0.03305709454081134,0
0.0,0.7564477324485779,0.01934621227267325,1
0.0,0.4085441629091899,0.016297099785857284,0
0.0,0.5003039538860321,0.028846545485906105,0
0.0,0.03894565006097158,0.01583466833717502,0
0.0,0.3052663405736287,0.026930793806045326,0
0.0,0.5651569366455078,0.017378921828997675,0
0.0,0.6210919419924418,0.0030064123149234046,0
0.0,0.4991174836953481,0.03289513464460226,0
0.0,0.6723806262016296,0.0106951288268538,1
0.0,0.21751049160957336,0.012651632354871028,0
0.0,0.5187208155790964,0.013196592721341896,0
0.0,0.6470897992451986,0.016613212024778484,1
0.0,0.15111551185448965,0.030155865990768492,0
0.0,0.084148820489645,0.010321208053564103,0
0.0,0.49978039662043255,0.010686090383322026,0
0.0,0.34510499238967896,0.02145974973866612,0
0.0,0.5220581293106079,0.03501334162138926,0
0.0,0.6330487132072449,0.012205651034409013,1
0.0,0.3837842146555583,0.016542764282349423,0
0.0,0.4468562602996826,0.005581467287739879,0
0.0,0.2508578896522522,0.021888350863467076,0
0.0,0.03497936328252157,0.011414318344911401,0
0.0,0.08741164455811183,0.011235175124058161,0
0.0,0.43928059935569763,0.020665470015999533,0
0.0,0.1351838360230128,0.04805229176131138,0
0.0,0.6466062267621359,0.005819693934433934,1
0.0,0.08241225344439347,0.022946542035882155,0
0.0,0.5307314991950989,0.041582066539768,0
1.0,0.7436551054318746,0.03867695357475693,1
0.0,0.015228669003893932,0.006535074690729316,0
0.0,0.2954972833395004,0.06171438442097053,0
0.0,0.6123120586077372,0.03072815715097098,0
0.0,0.651157816251119,0.005029229269550872,1
0.0,0.35759207606315613,0.014038330801798756,0
0.0,0.29717818399270374,0.052517424462309434,0
0.0,0.699716587861379,0.0037500630350702866,1
0.0,0.07425484557946523,0.008168750651575128,0
0.0,0.22420313954353333,0.021918699455062807,0
0.0,0.2640935331583023,0.03632907346135647,0
0.0,0.431689590215683,0.029913045519723274,0
0.0,0.6755359570185343,0.01571729983424514,1
0.0,0.3931984305381775,0.031369824187151785,0
0.0,0.19364613791306814,0.015570303290257098,0
0.0,0.7333318193753561,0.022081718993729998,1
0.0,0.3388579289118449,0.023271686895949675,0
0.0,0.4423364996910095,0.030258111007997475,0
0.0,0.19359069069226584,0.02645276330697759,0
0.0,0.31140221158663434,0.01623889357576695,0
